,tweet,lon,lat
557,"['apareci', 'registro', 'oficial', 'vacuna', 'volar', 'hosp']",-99.1843501,19.3998346
558,"['duelen', 'jajaja', 'aguantar', 'astrazeneca']",-99.259495,19.3863707
559,"['recuperacion', 'vacuna', 'oyendo', 'inagotable', 'cantar', 'voz', 'profundo', 'gigante', 'maldito', 'primavera', 'alma']",-99.1843501,19.3998346
560,"['viernes', 'ando', 'cansancio', 'aclaro']",-99.259495,19.3863707
561,"['duda', 'real', 'dosis', 'vacuna', 'bicho', 'pedir', 'comprobante', 'perder']",-99.1843501,19.3998346
562,"['feliz', 'llegada', 'dosis', 'feliz', 'aspirinar', 'dolor', 'cancer', 'inutil']",-99.118665,19.484399
563,"['dosis', 'coraje', 'risa', 'twitter', 'lavar', 'avientan', 'gargaras', 'agua', 'manana']",-99.259495,19.3863707
564,"['cruda', 'desvelo', 'wandavision', 'atento', 'turno', 'palacio', 'deporte', 'nostalgia', 'concierto', 'acompanar', 'familiar', 'vacuna', 'triste', 'porno']",-99.140238,19.2846922
565,"['cantar', 'bals', 'obrero', 'vacuna', 'sputnik']",-99.140238,19.2846922
566,"['palacio', 'deporte', 'llegar', 'caminar', 'preguntar', 'filatodocaminando', 'vacuna', 'vacuna', 'esperar', 'minuto', 'fuerapinche', 'viejo', 'chismosa']",-99.128294,19.4043522
567,"['cumpleanos', 'rimbaud', 'mozalbete', 'par', 'desplantes', 'bofetada', 'espabilo', 'poesia', 'moderna']",-99.1843501,19.3998346
568,"['eclectico', 'corto', 'vivir', 'latino', 'michi', 'bodega', 'mega', 'vacuna', 'covid', 'eclectico', 'corto', 'youtube', 'tik', 'tok', 'facebook']",-98.989059,19.372499
569,"['recibi', 'vacuna', 'estatus', 'mediodia', 'fiebre', 'cuerpo', 'cortar', 'dolor cabeza', 'obvio', 'llore', 'dolor', 'mediodia', 'cuerpo', 'cortar', 'dolor cabeza', 'esperar', 'toque', 'dosis', 'sentar', 'vacuna', 'astrazeneca']",-99.1843501,19.3998346
570,"['seguro', 'inyectar', 'puro', 'placebo', 'vacuna', 'real']",-99.1843501,19.3998346
571,"['ojo', 'senor', 'reflejo', 'desesperacion', 'cansancio', 'tanque', 'oxigeno', 'ciudad', 'unico', 'rebasadama', 'pandemia', 'policia', 'honestos', 'suerte']",-99.1843501,19.3998346
572,"['hola', 'pagar', 'mencionar', 'estacion', 'clinica', 'dolor', 'ojo', 'google', 'comentario', 'acudir', 'mencionar', 'radio', 'cita', 'camara', 'mandar', 'medicamento', 'dosis', 'incorrecta']",-99.1843501,19.3998346
573,"['urgente', 'vuelta', 'asunto', 'terco', 'manda', 'tocar', 'vacuna']",-99.1600234,19.152878
574,"['pensar', 'emocionar', 'registro', 'vacuna']",-99.1843501,19.3998346
575,"['ah', 'viernes', 'vacuna']",-99.118665,19.484399
576,"['madre', 'ano', 'enferma', 'lupus', 'salir', 'positivo', 'covid', 'julio', 'tos', 'cansancio', 'tocar', 'vacuna', 'regreso', 'entero', 'feliz', 'vacuna', 'funcionar', 'vacunarte']",-99.1919955,19.357102
577,"['fatiga', 'tos', 'tardar', 'cuerpo', 'sueno', 'cansancio', 'impresionante', 'seguir', 'recuperacion', 'convoy', 'comanche']",-99.118665,19.484399
